id,type,lat,lon,substance,location,operator,name,diameter,material,all_tags,ingestion_timestamp,source_api,area,osm_timestamp,node_count,geometry_points,first_lat,first_lon,last_lat,last_lon,geometry_json,ingestion_date,infrastructure_type
9226708211,node,53.3850767,-2.0855034,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462344,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9226708212,node,53.3849353,-2.0843281,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462350,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9226708213,node,53.3848107,-2.0832338,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462357,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9311288737,node,53.3846358,-2.0815399,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462363,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9414950147,node,53.3805853,-2.0501523,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462370,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645459912,node,53.4236289,-2.0546585,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462376,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645459913,node,53.4228057,-2.0539934,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462382,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645459914,node,53.4227488,-2.0528749,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462389,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485846,node,53.4252252,-2.0675891,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462395,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485847,node,53.4255658,-2.0689871,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462401,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485848,node,53.4259243,-2.0704399,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462408,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485849,node,53.4250351,-2.0667009,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462414,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485850,node,53.4247535,-2.0654557,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462421,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485851,node,53.4244846,-2.0642125,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462427,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485852,node,53.4242413,-2.0631403,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462434,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485853,node,53.4248765,-2.0623901,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462440,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485854,node,53.4254824,-2.061683,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462447,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485855,node,53.4261369,-2.060942,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462453,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485856,node,53.4264416,-2.0597542,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462459,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485857,node,53.4267391,-2.0586019,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462466,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485858,node,53.4270603,-2.0573433,,,,,,,"{""line_management"": ""branch"", ""power"": ""pole""}",2025-10-28T15:56:19.462472,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485859,node,53.4260919,-2.0565623,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462478,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485860,node,53.4253398,-2.0559728,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462485,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485861,node,53.4244586,-2.0552908,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462491,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485862,node,53.4264379,-2.056824,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462497,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485863,node,53.4278084,-2.0578838,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462504,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485864,node,53.4285714,-2.0585098,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462510,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485865,node,53.4293526,-2.0591416,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462517,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485866,node,53.4300576,-2.0597039,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462523,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645485867,node,53.4305596,-2.0600921,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462529,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645996081,node,53.4266364,-2.0725004,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462536,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645996082,node,53.42745,-2.0758252,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462542,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645996083,node,53.4280647,-2.074974,,,,,,,"{""line_management"": ""branch"", ""power"": ""pole""}",2025-10-28T15:56:19.462549,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645996084,node,53.4286973,-2.0740715,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462555,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645996085,node,53.4293458,-2.0731743,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462561,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645996086,node,53.426846,-2.0766984,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462568,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9645996087,node,53.427497,-2.073943,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462574,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9646018161,node,53.4247634,-2.0683246,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462580,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9646018162,node,53.424309,-2.0690855,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462586,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9646018163,node,53.4230088,-2.0694748,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462593,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9646018164,node,53.4237257,-2.0692602,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462599,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9646018165,node,53.4222285,-2.0697324,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462605,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9646018166,node,53.4214234,-2.0699728,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462612,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9646018167,node,53.4206863,-2.0702312,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462618,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9701703286,node,53.4203919,-2.052021,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462624,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9701703287,node,53.4197935,-2.0515789,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462631,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9701703288,node,53.4191069,-2.0510029,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462637,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9701703289,node,53.4184179,-2.0504649,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462643,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9701703291,node,53.4213614,-2.0529853,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462649,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9701703292,node,53.4216168,-2.0531464,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462656,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9701703294,node,53.4222012,-2.0519554,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462662,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9701703295,node,53.4216812,-2.0520913,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462668,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9701703296,node,53.4207868,-2.0523052,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462675,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9701741572,node,53.4234283,-2.0500439,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462681,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9701741573,node,53.4228541,-2.0511559,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462687,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9701741574,node,53.4223259,-2.0522263,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462694,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
